GUID,Description,Guild,Owner,Visibility,UploadedAsEpoch,UploadedAsDateTime,DurationAsEpoch,DurationAsTime,"Ara-Kara, City of Echoes",Eco-Dome Al'dani,Halls of Atonement,Operation: Floodgate,Priory of the Sacred Flame,Tazavesh: So'leah's Gambit,Tazavesh: Streets of Wonder,The Dawnbreaker
CjwzthFVBHqn7xGr,Mythic+ Season 3,Personal Logs,YoDaTV,Public,1752215962,"July 11, 2025 8:39 AM",20254658,6 hours,0,0,0,0,0,1,1,0
Z3qYxJRwBz4mrgMk,Mythic+ Season 3,Personal Logs,Drackdea,Public,1752209494,"July 11, 2025 6:51 AM",9652822,3 hours,0,0,0,0,0,1,0,0
AhR7y9aPgZGpxDFz,Mythic+ Season 3,Chaotic Aftermath,mrbadman,Public,1752197218,"July 11, 2025 3:26 AM",10624168,3 hours,0,0,0,0,0,1,1,0
6mJHaMjpg7h8ADvC,divers PTR,Personal Logs,Lugway,Public,1752194924,"July 11, 2025 2:48 AM",19559040,5 hours,0,0,0,0,0,1,1,0
nLJj4ph2Nz9VrMfR,"mythic raid test 1,2,3",Personal Logs,Zorjeff,Public,1752192582,"July 11, 2025 2:09 AM",30578430,8 hours,0,0,0,0,0,1,1,0
QJZKkPWLBYAzpRFC,Mythic+ Season 3,Personal Logs,ViviLouF,Public,1752188776,"July 11, 2025 1:06 AM",22759134,6 hours,0,0,0,0,0,1,1,0
wdXTJh4gDHZqLr91,Mythic+ Season 3,btw,itstiddles,Public,1752186221,"July 11, 2025 12:23 AM",3502595,an hour,0,0,0,0,0,1,0,0
wF2gTq9C8X6dNDZ3,Mythic+ Season 3,Personal Logs,Reileigh,Public,1752185856,"July 11, 2025 12:17 AM",2266375,38 minutes,0,0,0,0,0,1,0,0
W7VR9kBpQNw8DXjr,Mythic+ Season 3,Personal Logs,ricardowarrior,Public,1752183983,"July 10, 2025 11:46 PM",11425880,3 hours,0,0,0,0,0,1,0,0
kxAq4TXNtyJfMnHb,Mythic+ Season 3,Personal Logs,ricardowarrior,Public,1752183856,"July 10, 2025 11:44 PM",12965549,4 hours,0,0,0,0,0,1,0,0
AKQ8L4vYB3mXjFGw,Mythic+ Season 3,Chaotic Aftermath,mrbadman,Public,1752183412,"July 10, 2025 11:36 PM",18541754,5 hours,0,0,0,0,0,1,0,0
QCy19KdJ84BaRw7F,PTR raid testing,Simply Misfits,Zandulah,Public,1752182438,"July 10, 2025 11:20 PM",19107959,5 hours,0,0,0,0,0,1,0,0
JNhCmP8TV9dLr26j,Mythic+ Season 3,Personal Logs,EX-WIND,Public,1752169330,"July 10, 2025 7:42 PM",16497677,5 hours,0,0,0,0,0,1,1,0
wPtT9f7aLFjCdyWM,Mythic+ Season 3,Personal Logs,EX-WIND,Public,1752162582,"July 10, 2025 5:49 PM",9962359,3 hours,0,0,0,0,0,1,1,0
aQXkVpY1LnKtRhDw,Mythic+ Season 3,Personal Logs,MioShimo,Public,1752158927,"July 10, 2025 4:48 PM",1726885,29 minutes,0,0,0,0,0,1,0,0
m7cd9bD2X3RtFy6x,Mythic+ Season 3,Personal Logs,juticed,Public,1752144760,"July 10, 2025 12:52 PM",25955367,7 hours,0,0,0,0,0,1,1,0
cYwLVCvAKydN1q9Q,DKT 15宏图,Personal Logs,Windfire,Public,1752144678,"July 10, 2025 12:51 PM",5028875,an hour,0,0,0,0,0,1,0,0
VCgAWXrNGY9QBzRy,Mythic+ Season 3,Personal Logs,zimbita96,Public,1752143615,"July 10, 2025 12:33 PM",5499536,2 hours,0,0,0,0,0,1,1,0
Nt68rXzaLDb4Cqwh,Mythic+ Season 3,Personal Logs,Seleucía,Public,1752139100,"July 10, 2025 11:18 AM",23734148,7 hours,0,0,0,0,0,1,1,0
pj1QJTd9qtMFP3B6,Mythic+ Season 3,Personal Logs,Borrunir,Public,1752132589,"July 10, 2025 9:29 AM",4343629,an hour,0,0,0,0,0,1,0,0
yM8QDCzfZNmpvrBj,250710 GMBT +14 BM,Personal Logs,Umbrellas,Public,1752132461,"July 10, 2025 9:27 AM",4025014,an hour,0,0,0,0,0,1,0,0
kdAY98gnr4Kvfpaw,Mythic+ Season 3,Personal Logs,Squeenis,Public,1752128241,"July 10, 2025 8:17 AM",9841806,3 hours,0,0,0,0,0,1,1,0
WVjnJXMKAryPa9F6,Mythic+ Season 3,Personal Logs,Zolur,Public,1752118044,"July 10, 2025 5:27 AM",23766909,7 hours,0,0,0,0,0,1,1,0
MNqYAvpJ2P83LVDk,12 dotc gambino,Personal Logs,Thorrack,Public,1752112591,"July 10, 2025 3:56 AM",2975847,an hour,0,0,0,0,0,1,0,0
CyTAzv1qdakp732K,hehe,Personal Logs,Sense,Public,1752111714,"July 10, 2025 3:41 AM",6287238,2 hours,0,0,0,0,0,1,1,0
DWTxpQA62PBbZwva,Mythic+ Season 3,Personal Logs,ViviLouF,Public,1752108195,"July 10, 2025 2:43 AM",23937345,7 hours,0,0,0,0,0,1,0,0
A9LB2qyHZQTzN4tY,Mythic+ Season 3,Personal Logs,Abie78,Public,1752097544,"July 9, 2025 11:45 PM",4802249,an hour,0,0,0,0,0,1,0,0
P3JVc8GqtFrmjpQN,PTR 宏图天街,晓月终途,Rurutia,Public,1752085969,"July 9, 2025 8:32 PM",5365911,an hour,0,0,0,0,0,1,1,0
3zTgMBb7wn1dFv8K,防战 14天街14宏图,Personal Logs,Windfire,Public,1752085002,"July 9, 2025 8:16 PM",5563817,2 hours,0,0,0,0,0,1,1,0
z8qRghdNHWZa7L9p,fq,Personal Logs,jbw8229,Public,1752084491,"July 9, 2025 8:08 PM",4292377,an hour,0,0,0,0,0,1,1,0
nk8QXYxrRD3bGMVd,aasd,Personal Logs,Zandulah,Public,1752080528,"July 9, 2025 7:02 PM",6569267,2 hours,0,0,0,0,0,1,0,0
MHkLxpbcnTz6FQgR,Mythic+ Season 3,Personal Logs,Thielpro,Public,1752067638,"July 9, 2025 3:27 PM",1626764,27 minutes,0,0,0,0,0,1,0,0
PVrfxpMvwg3JBtjX,PTR,Personal Logs,Bluenessie,Public,1752053117,"July 9, 2025 11:25 AM",7103525,2 hours,0,0,0,0,0,1,0,0
6VFk3H4dcT8JgjKp,fq,Personal Logs,jbw8229,Public,1752049579,"July 9, 2025 10:26 AM",13953054,4 hours,0,0,0,0,0,1,1,0
jAdmLrgcxw9KbzvX,PTR,Personal Logs,Bluenessie,Public,1752046950,"July 9, 2025 9:42 AM",1009638,17 minutes,0,0,0,0,0,1,0,0
Pd7FcZM2kyDxYzBb,DKT 7/9 新本,Personal Logs,Windfire,Public,1752044687,"July 9, 2025 9:04 AM",25703927,7 hours,0,0,0,0,0,1,1,0
4jWcDJHt8wZaNfCK,Mythic+ Season 3,Chaotic Aftermath,mrbadman,Public,1752030299,"July 9, 2025 5:04 AM",15133225,4 hours,0,0,0,0,0,1,1,0
cgBfZ9nPm7aC6NjG,Thane S3 Ionizing Buffs W/ Colossus Compare,Personal Logs,yoloswagginzbdf,Public,1752022934,"July 9, 2025 3:02 AM",4435714,an hour,0,0,0,0,0,1,0,0
nLPcGBtRkJTrMfH8,Thane S3 Ionizing Buffs,Personal Logs,yoloswagginzbdf,Public,1752020562,"July 9, 2025 2:22 AM",2116723,35 minutes,0,0,0,0,0,1,0,0
1kJpaDZ9HGmjx8F7,build 4,Personal Logs,Fatpala,Public,1752019995,"July 9, 2025 2:13 AM",4466156,an hour,0,0,0,0,0,1,0,0
wg3H1nbKkQAPC6Zh,build 4,Personal Logs,Fatpala,Public,1752015096,"July 9, 2025 12:51 AM",2360184,39 minutes,0,0,0,0,0,1,0,0
jfc46287ZTpNGvrA,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1754393484,"August 5, 2025 1:31 PM",7954561,2 hours,0,0,0,0,0,0,1,1
2g4yPYwRaVND6B7b,Mythic+ Season 3,Personal Logs,Leamonde,Public,1754310041,"August 4, 2025 2:20 PM",1883582,31 minutes,0,0,0,0,0,0,1,0
hVrdNcwb8mzZgGTD,Route Testing Night 3,Personal Logs,yoloswagginzbdf,Public,1754283247,"August 4, 2025 6:54 AM",5178747,an hour,0,0,0,0,0,0,1,0
RVmxGP26LchyMkX3,PTR streets,Personal Logs,Sathenus,Public,1754258356,"August 3, 2025 11:59 PM",1856155,31 minutes,0,0,0,0,0,0,1,0
rCFt2AvwxW9mMV7B,Mythic+ Season 3,Personal Logs,jajimentol,Public,1754249157,"August 3, 2025 9:25 PM",5581509,2 hours,0,0,0,0,0,0,1,0
ztgZnX681kbTQxNR,Mythic+ Season 3,Personal Logs,Allakatter,Public,1754232353,"August 3, 2025 4:45 PM",19629965,5 hours,0,0,0,0,0,0,1,0
BFGTkcXYgw4yHZRv,Mythic+ Season 3,Personal Logs,EV0luti0nz,Public,1754215740,"August 3, 2025 12:09 PM",1592745,27 minutes,0,0,0,0,0,0,1,0
fFyqn2dHGYRDVNZK,Mythic+ Season 3,Personal Logs,bekoo,Public,1754192371,"August 3, 2025 5:39 AM",128110,2 minutes,0,0,0,0,0,0,1,0
m89QvYXcZjrk31CB,Mythic+ Season 3,Personal Logs,MioShimo,Public,1754168129,"August 2, 2025 10:55 PM",15625652,4 hours,0,0,0,0,0,0,1,1
jnM4hzWy6LRtKN7x,Mythic+ Season 3,Personal Logs,AngryMidget,Public,1754165860,"August 2, 2025 10:17 PM",609910,10 minutes,0,0,0,0,0,0,1,0
C2J6Wn7mtqwHX3Kf,Mythic+ Season 3,Personal Logs,healsforcash,Public,1754152374,"August 2, 2025 6:32 PM",2432500,41 minutes,0,0,0,0,0,0,1,0
NTfMjCvWb9LGJnP2,test,Personal Logs,Thorrack,Public,1754149663,"August 2, 2025 5:47 PM",1454746,24 minutes,0,0,0,0,0,0,1,0
GABmYyFq4jr9W1RD,Mythic+ Season 3,Personal Logs,elpres,Public,1754071089,"August 1, 2025 7:58 PM",892949,15 minutes,0,0,0,0,0,0,1,0
C643zMt9rGNbapyV,Mythic+ Season 3,Personal Logs,Saylar,Public,1754070000,"August 1, 2025 7:40 PM",17941710,5 hours,0,0,0,0,0,0,1,0
BF3R9Q8ptdjJ2vML,ptr-key,Personal Logs,myrmaaj,Public,1754025862,"August 1, 2025 7:24 AM",2202023,37 minutes,0,0,0,0,0,0,1,0
Rk19aKCjBNWh6cXF,Mythic+ Season 3,Personal Logs,Fracasso,Public,1754017615,"August 1, 2025 5:06 AM",6081509,2 hours,0,0,0,0,0,0,1,0
XNdGrAJ8abM7qPYV,Mythic+ Season 3,Personal Logs,ricardowarrior,Public,1754015195,"August 1, 2025 4:26 AM",6036670,2 hours,0,0,0,0,0,0,1,0
BhTznfbrmGcHx9tj,zzzzzzzzzzzzzzzzzzzzz,Personal Logs,mentlol,Public,1753957187,"July 31, 2025 12:19 PM",466466,8 minutes,0,0,0,0,0,0,1,0
y83faAWMBNYgdD9T,ptr pwar test,Personal Logs,mentlol,Public,1753955995,"July 31, 2025 11:59 AM",372530,6 minutes,0,0,0,0,0,0,1,0
GYKBjcmP34R1ah9x,ptr pwar test,Personal Logs,mentlol,Public,1753955968,"July 31, 2025 11:59 AM",372530,6 minutes,0,0,0,0,0,0,1,0
HZNKdQy36tRMPTaf,Mythic+ Season 3,Personal Logs,Leamonde,Public,1753884648,"July 30, 2025 4:10 PM",3349772,an hour,0,0,0,0,0,0,1,0
Bkcd7HWjDwhtnCXm,Mythic+ Season 3,Personal Logs,KITTILSEN,Public,1753778174,"July 29, 2025 10:36 AM",2590742,43 minutes,0,0,0,0,0,0,1,0
N43THrd2aLMKpzmX,28.07 - ptr,Personal Logs,ghurd,Public,1753740693,"July 29, 2025 12:11 AM",1914026,32 minutes,0,0,0,0,0,0,1,0
1XzjQw3ZLKJn9NdF,Mythic+ Season 3,Logs,ReapEr9130,Public,1753737657,"July 28, 2025 11:20 PM",13042333,4 hours,0,0,0,0,0,0,1,0
Qrq1nVwgbhxpB2T9,Mythic+ Season 3,Personal Logs,slothlog,Public,1753704434,"July 28, 2025 2:07 PM",1208300,20 minutes,0,0,0,0,0,0,1,0
WzjKArpb81ZadXwV,Mythic+ Season 3,Personal Logs,slothlog,Public,1753697429,"July 28, 2025 12:10 PM",2028431,34 minutes,0,0,0,0,0,0,1,0
xNjgwkWcL1dbrPm6,is my details bugged,Personal Logs,sknitton,Public,1753661173,"July 28, 2025 2:06 AM",2156056,36 minutes,0,0,0,0,0,0,1,0
q9w3rKdyjNmnxhRF,test,Personal Logs,Thorrack,Public,1753649644,"July 27, 2025 10:54 PM",251957,4 minutes,0,0,0,0,0,0,1,0
pCQbRTdjth7zKm8x,Havoc Halls +12 PTR,House of Dragons,Suwoop,Public,1753642660,"July 27, 2025 8:57 PM",2330520,39 minutes,0,0,0,0,0,0,1,0
aHPNd46Q2CyXVq1f,PTR,Personal Logs,Bluenessie,Public,1753637681,"July 27, 2025 7:34 PM",4093048,an hour,0,0,0,0,0,0,1,0
PnjdAqtMYcCkXzrR,Mythic+ Season 3,Personal Logs,qudsjh,Public,1753631482,"July 27, 2025 5:51 PM",1782311,30 minutes,0,0,0,0,0,0,1,0
rVTGqWHxgnMbyQ9A,250727 STRT +15 MM,Personal Logs,Umbrellas,Public,1753624465,"July 27, 2025 3:54 PM",1924194,32 minutes,0,0,0,0,0,0,1,0
LfCpnkRYgmD72z1j,250727 STRT +15 BM,Personal Logs,Umbrellas,Public,1753619955,"July 27, 2025 2:39 PM",4708662,an hour,0,0,0,0,0,0,1,0
cP82QRjdYHh1qWL9,Mythic+ Season 3,bili-Uiuan艺苑,hu19930209111,Public,1753608731,"July 27, 2025 11:32 AM",2156999,36 minutes,0,0,0,0,0,0,1,0
tKBw2Cz69TvhmL3J,Mythic+ Season 3,Personal Logs,IceFresh,Public,1753564256,"July 26, 2025 11:10 PM",6914804,2 hours,0,0,0,0,0,0,1,0
Cf6Z1y9gHJpcRtwN,Mythic+ Season 3,Personal Logs,EdisonSean,Public,1753550077,"July 26, 2025 7:14 PM",5924131,2 hours,0,0,0,0,0,0,1,0
7D2jHV1LyaNBZgYt,Mythic+ Season 3,Personal Logs,Thealbatross,Public,1753544998,"July 26, 2025 5:49 PM",2761175,an hour,0,0,0,0,0,0,1,0
hYwRPvKWVCZBAzFf,a,Personal Logs,Wujachar,Public,1753529519,"July 26, 2025 1:31 PM",342497,6 minutes,0,0,0,0,0,0,1,0
1adGZHMbX9CnpY2g,ptrptrptrptrptrptrptrptrptrptrptr,Personal Logs,corrisx3,Public,1753523727,"July 26, 2025 11:55 AM",703383,12 minutes,0,0,0,0,0,0,1,0
VFL9br2xtHnQZqB6,熊 天街15,Personal Logs,Windfire,Public,1753520705,"July 26, 2025 11:05 AM",2970563,an hour,0,0,0,0,0,0,1,0
1WcaPQTxFLtRMpYJ,Mythic+ Season 3,Send it,PoohXanny,Public,1753490865,"July 26, 2025 2:47 AM",2247967,37 minutes,0,0,0,0,0,0,1,0
4xVCb2TY1pvtrf6K,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753395490,"July 25, 2025 12:18 AM",17097648,5 hours,0,0,0,0,0,0,1,0
9rMQ1fDBdHFTN2Ap,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753382553,"July 24, 2025 8:42 PM",4298412,an hour,0,0,0,0,0,0,1,0
TFdwfyQzrnAtq3N8,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753379851,"July 24, 2025 7:57 PM",1481953,25 minutes,0,0,0,0,0,0,1,0
wKcVRYb8a9Jg6L23,Mythic+ Season 3,Personal Logs,normanp77,Public,1753327142,"July 24, 2025 5:19 AM",6313951,2 hours,0,0,0,0,0,0,1,0
WQThGnJgHv9wfVta,.,Personal Logs,Suhh7,Public,1753323279,"July 24, 2025 4:14 AM",1093386,18 minutes,0,0,0,0,0,0,1,0
2x1K3cQnrCjZGMkD,12 streets dotc,Personal Logs,Thorrack,Public,1753225141,"July 23, 2025 12:59 AM",2485442,41 minutes,0,0,0,0,0,0,1,0
fxQjcpZLd61zwBM3,250717 STRT +14 MM,Personal Logs,Umbrellas,Public,1752743096,"July 17, 2025 11:04 AM",1630334,27 minutes,0,0,0,0,0,0,1,0
HMWAyqLJ4x7XYBCG,Mythic+ Season 3,Personal Logs,ricardowarrior,Public,1752718517,"July 17, 2025 4:15 AM",2492315,42 minutes,0,0,0,0,0,0,1,0
9mpFMtJv1rAhc3fg,Mythic+ Season 3,Personal Logs,Rjzd,Public,1752687390,"July 16, 2025 7:36 PM",1848534,31 minutes,0,0,0,0,0,0,1,0
hzHt8qrC3yMpkjWc,250716 STRT +15 BM,Personal Logs,Umbrellas,Public,1752662488,"July 16, 2025 12:41 PM",1916577,32 minutes,0,0,0,0,0,0,1,0
axLX3yHZgKPbjTq6,DKT 14天街14赎罪,Personal Logs,Windfire,Public,1752599649,"July 15, 2025 7:14 PM",6722528,2 hours,0,0,0,0,0,0,1,0
LjW1YR9rB6k3TbdK,Test1,Personal Logs,skippi_wl,Public,1752592305,"July 15, 2025 5:11 PM",2284728,38 minutes,0,0,0,0,0,0,1,0
fNbKv4LARnxzrjcM,Mythic+ Season 3,Personal Logs,slothlog,Public,1752591890,"July 15, 2025 5:04 PM",5305437,an hour,0,0,0,0,0,0,1,0
qH6jJbGYnmM9z1Zh,DKT 15赎罪15天街,Personal Logs,Windfire,Public,1752583036,"July 15, 2025 2:37 PM",9507704,3 hours,0,0,0,0,0,0,1,0
DJwzb7ZPVC8vMHNf,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1752574559,"July 15, 2025 12:15 PM",7752249,2 hours,0,0,0,0,0,0,1,0
ntCXrhKPaMp1z92g,Mythic+ Season 3,Personal Logs,ricardowarrior,Public,1752539820,"July 15, 2025 2:37 AM",2378184,40 minutes,0,0,0,0,0,0,1,0
bcZXJdv1K7H4jRTD,Mythic+ Season 3,Personal Logs,morjiq,Public,1752515121,"July 14, 2025 7:45 PM",1694168,28 minutes,0,0,0,0,0,0,1,0
LgvzrqbfxnA617hk,Mythic+ Season 3,Personal Logs,MioShimo,Public,1752505407,"July 14, 2025 5:03 PM",3507490,an hour,0,0,0,0,0,0,1,0
r2TcxkaRwW139P7p,Mythic+ Season 3,Personal Logs,Molemidezhu,Public,1752505380,"July 14, 2025 5:03 PM",7077596,2 hours,0,0,0,0,0,0,1,0
2Rh8npNT1kZXyHzb,250714 STRT +15 BM,Personal Logs,Umbrellas,Public,1752499669,"July 14, 2025 3:27 PM",3138732,an hour,0,0,0,0,0,0,1,0
JqKPD6a1ZbfMQjz7,Mythic+ Season 3,Personal Logs,juticed,Public,1752468589,"July 14, 2025 6:49 AM",16551575,5 hours,0,0,0,0,0,0,1,0
vBbfPat1y7HJ3Gmk,Mythic+ Season 3,Personal Logs,juticed,Public,1752467948,"July 14, 2025 6:39 AM",1939087,32 minutes,0,0,0,0,0,0,1,0
YXBnxKmV3gypbzaZ,PTR,Personal Logs,Icolann,Public,1752435276,"July 13, 2025 9:34 PM",8089362,2 hours,0,0,0,0,0,0,1,0
XWaDQkZtjc7rgv12,Mythic+ Season 3,Personal Logs,quickwinterg,Public,1752430155,"July 13, 2025 8:09 PM",3294835,an hour,0,0,0,0,0,0,1,0
ZM9d6DVtHxRcQ7AC,Mythic+ Season 3,Personal Logs,Dillywow,Public,1752430043,"July 13, 2025 8:07 PM",34266427,10 hours,0,0,0,0,0,0,1,0
acxHnPXZCD7rK4VQ,frost dk1,Personal Logs,derokker,Public,1752427510,"July 13, 2025 7:25 PM",1494639,25 minutes,0,0,0,0,0,0,1,0
2MCwKtc3VDAT8RbP,Mythic+ Season 3,Personal Logs,shiv613c,Public,1752412961,"July 13, 2025 3:22 PM",1239461,21 minutes,0,0,0,0,0,0,1,0
TcPpJ2NFZt3Ava4j,Mythic+ Season 3,Personal Logs,gbload,Public,1752403433,"July 13, 2025 12:43 PM",10494094,3 hours,0,0,0,0,0,0,1,0
vcHAJ9q6wmDgfG7k,DKT 15天街,Personal Logs,Windfire,Public,1752352036,"July 12, 2025 10:27 PM",4989459,an hour,0,0,0,0,0,0,1,0
HqXYPcnd14GkzRJ6,Mythic+ Season 3,Personal Logs,wraghelm,Public,1752348403,"July 12, 2025 9:26 PM",3122919,an hour,0,0,0,0,0,0,1,0
cQa9qLWfdrFgz7ND,Mythic+ Season 3,Personal Logs,jhord,Public,1752340265,"July 12, 2025 7:11 PM",2495694,42 minutes,0,0,0,0,0,0,1,0
jKXp2J3xn7dNCTWk,Mythic+ Season 3,Personal Logs,EX-WIND,Public,1752338405,"July 12, 2025 6:40 PM",10717450,3 hours,0,0,0,0,0,0,1,0
vxKYPhgta3qkb4HR,Mythic+ Season 3,Personal Logs,jhord,Public,1752338334,"July 12, 2025 6:38 PM",577816,10 minutes,0,0,0,0,0,0,1,0
ypb8Rtmx1jLfvBwV,Mythic+ Season 3,Personal Logs,Seleucía,Public,1752299575,"July 12, 2025 7:52 AM",9496354,3 hours,0,0,0,0,0,0,1,0
X8GzbQMnBrcCY3KZ,Halls of Atonement,Personal Logs,Shawnzx,Public,1752279337,"July 12, 2025 2:15 AM",4211913,an hour,0,0,0,0,0,0,1,0
AzkmHR17QGbCBTP6,Halls of Atonement,Personal Logs,Shawnzx,Public,1752279194,"July 12, 2025 2:13 AM",736589,12 minutes,0,0,0,0,0,0,1,0
4bjvZzFMTJnwhamf,Mythic+ Season 3,btw,itstiddles,Public,1752259280,"July 11, 2025 8:41 PM",2599835,43 minutes,0,0,0,0,0,0,1,0
C7cQMRamWjyrAfB1,DKT 15宏图14赎罪,Personal Logs,Windfire,Public,1752256777,"July 11, 2025 7:59 PM",12401601,3 hours,0,0,0,0,0,0,1,0
yB9qxXAVkQn7M6vK,Mythic+ Season 3,Personal Logs,Keyroii,Public,1752251309,"July 11, 2025 6:28 PM",5133540,an hour,0,0,0,0,0,0,1,0
2BCxkhczGMJZKtaP,Mythic+ Season 3,Personal Logs,quickwinterg,Public,1752247216,"July 11, 2025 5:20 PM",3624664,an hour,0,0,0,0,0,0,1,0
Cv9jLtVT8Mpcax7g,Mythic+ Season 3,Personal Logs,flamesc,Public,1752231342,"July 11, 2025 12:55 PM",5404725,2 hours,0,0,0,0,0,0,1,0
CP8RbQG1LTnjwWVp,Mythic+ Season 3,Personal Logs,所遇皆良缘,Public,1752230388,"July 11, 2025 12:39 PM",2272055,38 minutes,0,0,0,0,0,0,1,0
QgpmCXHZYyAT2Mnt,250711 STRT +14 MM,Personal Logs,Umbrellas,Public,1752230187,"July 11, 2025 12:36 PM",2059348,34 minutes,0,0,0,0,0,0,1,0
gnf9GM7VtZDKpNdz,DKT 12赎罪12天街,Personal Logs,Windfire,Public,1752191815,"July 11, 2025 1:56 AM",7716670,2 hours,0,0,0,0,0,0,1,0
JzbHDjG4Mwth987g,Mythic+ Season 3,Personal Logs,Larvaja,Public,1752182681,"July 10, 2025 11:24 PM",18690731,5 hours,0,0,0,0,0,0,1,0
37gyKhfqxt4Q9Gj6,星界触须测试,Personal Logs,Windfire,Public,1752177419,"July 10, 2025 9:56 PM",332378,6 minutes,0,0,0,0,0,0,1,0
dqQKaw7W9RmVJA6z,keystone,Personal Logs,corrisx3,Public,1752173187,"July 10, 2025 8:46 PM",3513966,an hour,0,0,0,0,0,0,1,0
YPwjMBWtkHJby1A3,Mythic+ Season 3,Personal Logs,Seleucía,Public,1752036739,"July 9, 2025 6:52 AM",12637006,4 hours,0,0,0,0,0,0,1,0
gtT8zN6j2WJfc9qn,250709 STRT +12 BM,Personal Logs,Umbrellas,Public,1752035681,"July 9, 2025 6:34 AM",4034668,an hour,0,0,0,0,0,0,1,0
VmDPpqW8NfvK3Fb2,x,Reformed,grandmother_wow,Public,1752023662,"July 9, 2025 3:14 AM",4867974,an hour,0,0,0,0,0,0,1,0
PtX7WQRphDbNj6qw,sdaxczxc,Reformed,grandmother_wow,Public,1752020099,"July 9, 2025 2:14 AM",3555872,an hour,0,0,0,0,0,0,1,0
v4LNMPVg26YBW3mw,16 db aug,Personal Logs,Nice,Public,1754352753,"August 5, 2025 2:12 AM",2603630,43 minutes,0,0,0,0,0,0,0,1
ptVKYH3JjvmqDfgX,Mythic+ Season 3,Personal Logs,Yegu,Public,1754342666,"August 4, 2025 11:24 PM",4558693,an hour,0,0,0,0,0,0,0,1
X2pjwgG6x74hDfPV,Mythic+ Season 3,Personal Logs,JDedalus,Public,1754322972,"August 4, 2025 5:56 PM",3039042,an hour,0,0,0,0,0,0,0,1
p67X9MyvAqnYTtQc,Mythic+ Season 3,Personal Logs,Yechongyue,Public,1754218225,"August 3, 2025 12:50 PM",2157462,36 minutes,0,0,0,0,0,0,0,1
mwDgAqPrnMyHhBNJ,Mythic+ Season 3,Personal Logs,jajimentol,Public,1754218189,"August 3, 2025 12:49 PM",12997728,4 hours,0,0,0,0,0,0,0,1
4YWjCgJpca9hnZTM,DKT 17破晨,Personal Logs,Windfire,Public,1754211345,"August 3, 2025 10:55 AM",3242666,an hour,0,0,0,0,0,0,0,1
aFtWXGJ8MyrZpmKQ,Mythic+ Season 3,Personal Logs,PatrickMo,Public,1754206407,"August 3, 2025 9:33 AM",1862914,31 minutes,0,0,0,0,0,0,0,1
TRyJXcLpFxAZKvwH,Mythic+ Season 3,Personal Logs,Shadhuun,Public,1754169224,"August 2, 2025 11:13 PM",1687250,28 minutes,0,0,0,0,0,0,0,1
MDaABwh7k23CFb1L,Mythic+ Season 3,Personal Logs,Warlockshawn,Public,1754134602,"August 2, 2025 1:36 PM",9196483,3 hours,0,0,0,0,0,0,0,1
Jctdb3KAnDP6GRTF,Mythic+ Season 3,Personal Logs,Warlockshawn,Public,1754132122,"August 2, 2025 12:55 PM",6988694,2 hours,0,0,0,0,0,0,0,1
GWkHXcvyZKhYDBfq,Mythic+ Season 3,Personal Logs,Fracasso,Public,1754105923,"August 2, 2025 5:38 AM",2047513,34 minutes,0,0,0,0,0,0,0,1
3Kw6BVA24gTzcQHG,Mythic+ Season 3,Personal Logs,Fracasso,Public,1754105831,"August 2, 2025 5:37 AM",2047513,34 minutes,0,0,0,0,0,0,0,1
TwNmpcWyKgxHvbhA,Mythic+ Season 3,Personal Logs,Fracasso,Public,1754100734,"August 2, 2025 4:12 AM",3757920,an hour,0,0,0,0,0,0,0,1
4Tq6FzgmpPnL3ZfH,Mythic+ Season 3,Personal Logs,healsforcash,Public,1754088654,"August 2, 2025 12:50 AM",3092917,an hour,0,0,0,0,0,0,0,1
MVZtXFraD3qj7Rh1,17 DAWNY B,Personal Logs,Nice,Public,1754087168,"August 2, 2025 12:26 AM",2852685,an hour,0,0,0,0,0,0,0,1
Tc4ZKVhzGHq8nkdA,Mythic+ Season 3,Personal Logs,momokido,Public,1754066822,"August 1, 2025 6:47 PM",2792365,an hour,0,0,0,0,0,0,0,1
aNBygQV3TMJkA14Y,Mythic+ Season 3,Personal Logs,전멸입니다,Public,1754053728,"August 1, 2025 3:08 PM",4396139,an hour,0,0,0,0,0,0,0,1
PcBWnX1Qa6gvhtVp,250801 DAWN +14 MM,Personal Logs,Umbrellas,Public,1754013111,"August 1, 2025 3:51 AM",1686232,28 minutes,0,0,0,0,0,0,0,1
JymjCVKqcTGr1nL8,Mythic+ Season 3,Personal Logs,icewind322,Public,1754012875,"August 1, 2025 3:47 AM",5424869,2 hours,0,0,0,0,0,0,0,1
nVYQXxwkvMqB2FNz,Mythic+ Season 3,Personal Logs,Oleneboi,Public,1754008863,"August 1, 2025 2:41 AM",2387044,40 minutes,0,0,0,0,0,0,0,1
r3LZR2QWD8BVhbYG,m+ ptr,Personal Logs,TomElvis,Public,1753994833,"July 31, 2025 10:47 PM",1832521,31 minutes,0,0,0,0,0,0,0,1
pLNGA8m72bKwxhdY,Mythic+ Season 3,Personal Logs,asger0101,Public,1753993122,"July 31, 2025 10:18 PM",15925838,4 hours,0,0,0,0,0,0,0,1
